COUNTRY,ISO,ADMIN_1,ADMIN_2,SP_ID_1,SP_ID_2,YEAR,AGE_LOWER,AGE_UPPER,SAMPLE_SIZE,POSITIVE,VAC_STATUS,TEST,BEST_TEST,EPI,SOURCE,POPULATION,COVERAGE,POP_0,POP_1,POP_2,POP_3,POP_4,POP_5,POP_6,POP_7,POP_8,POP_9,POP_10,POP_11,POP_12,POP_13,POP_14,POP_15,POP_16,POP_17,POP_18,POP_19,POP_20,POP_21,POP_22,POP_23,POP_24,POP_25,POP_26,POP_27,POP_28,POP_29,POP_30,POP_31,POP_32,POP_33,POP_34,POP_35,POP_36,POP_37,POP_38,POP_39,POP_40,POP_41,POP_42,POP_43,POP_44,POP_45,POP_46,POP_47,POP_48,POP_49,POP_50,POP_51,POP_52,POP_53,POP_54,POP_55,POP_56,POP_57,POP_58,POP_59,POP_60,POP_61,POP_62,POP_63,POP_64,POP_65,POP_66,POP_67,POP_68,POP_69,POP_70,POP_71,POP_72,POP_73,POP_74,POP_75,POP_76,POP_77,POP_78,POP_79,POP_80,POP_81,POP_82,POP_83,POP_84,POP_85,POP_86,POP_87,POP_88,POP_89,POP_90,POP_91,POP_92,POP_93,POP_94,POP_95,POP_96,POP_97,POP_98,POP_99,COV_0,COV_1,COV_2,COV_3,COV_4,COV_5,COV_6,COV_7,COV_8,COV_9,COV_10,COV_11,COV_12,COV_13,COV_14,COV_15,COV_16,COV_17,COV_18,COV_19,COV_20,COV_21,COV_22,COV_23,COV_24,COV_25,COV_26,COV_27,COV_28,COV_29,COV_30,COV_31,COV_32,COV_33,COV_34,COV_35,COV_36,COV_37,COV_38,COV_39,COV_40,COV_41,COV_42,COV_43,COV_44,COV_45,COV_46,COV_47,COV_48,COV_49,COV_50,COV_51,COV_52,COV_53,COV_54,COV_55,COV_56,COV_57,COV_58,COV_59,COV_60,COV_61,COV_62,COV_63,COV_64,COV_65,COV_66,COV_67,COV_68,COV_69,COV_70,COV_71,COV_72,COV_73,COV_74,COV_75,COV_76,COV_77,COV_78,COV_79,COV_80,COV_81,COV_82,COV_83,COV_84,COV_85,COV_86,COV_87,COV_88,COV_89,COV_90,COV_91,COV_92,COV_93,COV_94,COV_95,COV_96,COV_97,COV_98,COV_99
KENYA,KEN,RIFT VALLEY,TRANS NZOIA COUNTY,7,NA,2010,31,45,43,3,NA,IgG-ELISA,1,N,KWALLAH,NA,NA,339726.8696,331047.3716,322744.283,314770.7925,307080.329,299626.5617,292363.1596,285243.0714,278220.2063,271247.9932,264557.8469,258381.1824,251281.4991,242656.254,233292.834,224276.5362,215024.5025,208172.5579,205025.1717,204204.4171,203069.428,202198.0213,200089.6014,195746.4917,189903.0262,184351.4699,178805.4349,172865.9467,166536.846,159915.8362,153135.4286,146214.1075,139305.5095,132513.8192,125833.0351,119191.3804,112651.0297,106261.9148,100057.6438,94082.86714,88311.65878,82706.32975,77684.33903,73437.4921,69778.3045,66305.40107,63073.03468,60049.75785,57170.51518,54442.74843,51911.10817,49534.30463,47303.69575,45208.95909,43211.68553,41303.95321,39510.48797,37578.02979,35387.0303,33049.35603,30825.22869,28696.88406,26590.38461,24505.97039,22491.17268,20547.91193,18621.45516,17100.45453,16161.35187,15611.38147,15077.49489,14630.74896,14088.9405,13323.15893,12414.06339,11591.14827,10830.88801,9978.685956,8987.250886,7919.237659,6885.792628,5865.790785,4943.972221,4174.589799,3523.315381,2896.526769,2305.506638,1805.468078,1412.01479,1104.501878,804.9108451,600.8624651,484.6749169,352.1634983,203.0881524,119.0682312,98.42333627,75.857986,51.61223731,25.44603328,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.11,0.07,0.27,0.3370953,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142
KENYA,KEN,RIFT VALLEY,TRANS NZOIA COUNTY,7,NA,2010,46,60,8,1,NA,IgG-ELISA,1,N,KWALLAH,NA,NA,339726.8696,331047.3716,322744.283,314770.7925,307080.329,299626.5617,292363.1596,285243.0714,278220.2063,271247.9932,264557.8469,258381.1824,251281.4991,242656.254,233292.834,224276.5362,215024.5025,208172.5579,205025.1717,204204.4171,203069.428,202198.0213,200089.6014,195746.4917,189903.0262,184351.4699,178805.4349,172865.9467,166536.846,159915.8362,153135.4286,146214.1075,139305.5095,132513.8192,125833.0351,119191.3804,112651.0297,106261.9148,100057.6438,94082.86714,88311.65878,82706.32975,77684.33903,73437.4921,69778.3045,66305.40107,63073.03468,60049.75785,57170.51518,54442.74843,51911.10817,49534.30463,47303.69575,45208.95909,43211.68553,41303.95321,39510.48797,37578.02979,35387.0303,33049.35603,30825.22869,28696.88406,26590.38461,24505.97039,22491.17268,20547.91193,18621.45516,17100.45453,16161.35187,15611.38147,15077.49489,14630.74896,14088.9405,13323.15893,12414.06339,11591.14827,10830.88801,9978.685956,8987.250886,7919.237659,6885.792628,5865.790785,4943.972221,4174.589799,3523.315381,2896.526769,2305.506638,1805.468078,1412.01479,1104.501878,804.9108451,600.8624651,484.6749169,352.1634983,203.0881524,119.0682312,98.42333627,75.857986,51.61223731,25.44603328,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.11,0.07,0.27,0.3370953,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142
KENYA,KEN,RIFT VALLEY,TRANS NZOIA COUNTY,7,NA,2010,61,99,5,0,NA,IgG-ELISA,1,N,KWALLAH,NA,NA,339726.8696,331047.3716,322744.283,314770.7925,307080.329,299626.5617,292363.1596,285243.0714,278220.2063,271247.9932,264557.8469,258381.1824,251281.4991,242656.254,233292.834,224276.5362,215024.5025,208172.5579,205025.1717,204204.4171,203069.428,202198.0213,200089.6014,195746.4917,189903.0262,184351.4699,178805.4349,172865.9467,166536.846,159915.8362,153135.4286,146214.1075,139305.5095,132513.8192,125833.0351,119191.3804,112651.0297,106261.9148,100057.6438,94082.86714,88311.65878,82706.32975,77684.33903,73437.4921,69778.3045,66305.40107,63073.03468,60049.75785,57170.51518,54442.74843,51911.10817,49534.30463,47303.69575,45208.95909,43211.68553,41303.95321,39510.48797,37578.02979,35387.0303,33049.35603,30825.22869,28696.88406,26590.38461,24505.97039,22491.17268,20547.91193,18621.45516,17100.45453,16161.35187,15611.38147,15077.49489,14630.74896,14088.9405,13323.15893,12414.06339,11591.14827,10830.88801,9978.685956,8987.250886,7919.237659,6885.792628,5865.790785,4943.972221,4174.589799,3523.315381,2896.526769,2305.506638,1805.468078,1412.01479,1104.501878,804.9108451,600.8624651,484.6749169,352.1634983,203.0881524,119.0682312,98.42333627,75.857986,51.61223731,25.44603328,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.11,0.07,0.27,0.3370953,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142
KENYA,KEN,RIFT VALLEY,TRANS NZOIA COUNTY,7,NA,2010,1,15,11,0,NA,IgG-ELISA,1,N,KWALLAH,NA,NA,339726.8696,331047.3716,322744.283,314770.7925,307080.329,299626.5617,292363.1596,285243.0714,278220.2063,271247.9932,264557.8469,258381.1824,251281.4991,242656.254,233292.834,224276.5362,215024.5025,208172.5579,205025.1717,204204.4171,203069.428,202198.0213,200089.6014,195746.4917,189903.0262,184351.4699,178805.4349,172865.9467,166536.846,159915.8362,153135.4286,146214.1075,139305.5095,132513.8192,125833.0351,119191.3804,112651.0297,106261.9148,100057.6438,94082.86714,88311.65878,82706.32975,77684.33903,73437.4921,69778.3045,66305.40107,63073.03468,60049.75785,57170.51518,54442.74843,51911.10817,49534.30463,47303.69575,45208.95909,43211.68553,41303.95321,39510.48797,37578.02979,35387.0303,33049.35603,30825.22869,28696.88406,26590.38461,24505.97039,22491.17268,20547.91193,18621.45516,17100.45453,16161.35187,15611.38147,15077.49489,14630.74896,14088.9405,13323.15893,12414.06339,11591.14827,10830.88801,9978.685956,8987.250886,7919.237659,6885.792628,5865.790785,4943.972221,4174.589799,3523.315381,2896.526769,2305.506638,1805.468078,1412.01479,1104.501878,804.9108451,600.8624651,484.6749169,352.1634983,203.0881524,119.0682312,98.42333627,75.857986,51.61223731,25.44603328,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.11,0.07,0.27,0.3370953,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142
KENYA,KEN,RIFT VALLEY,TRANS NZOIA COUNTY,7,NA,2010,16,30,113,0,NA,IgG-ELISA,1,N,KWALLAH,NA,NA,339726.8696,331047.3716,322744.283,314770.7925,307080.329,299626.5617,292363.1596,285243.0714,278220.2063,271247.9932,264557.8469,258381.1824,251281.4991,242656.254,233292.834,224276.5362,215024.5025,208172.5579,205025.1717,204204.4171,203069.428,202198.0213,200089.6014,195746.4917,189903.0262,184351.4699,178805.4349,172865.9467,166536.846,159915.8362,153135.4286,146214.1075,139305.5095,132513.8192,125833.0351,119191.3804,112651.0297,106261.9148,100057.6438,94082.86714,88311.65878,82706.32975,77684.33903,73437.4921,69778.3045,66305.40107,63073.03468,60049.75785,57170.51518,54442.74843,51911.10817,49534.30463,47303.69575,45208.95909,43211.68553,41303.95321,39510.48797,37578.02979,35387.0303,33049.35603,30825.22869,28696.88406,26590.38461,24505.97039,22491.17268,20547.91193,18621.45516,17100.45453,16161.35187,15611.38147,15077.49489,14630.74896,14088.9405,13323.15893,12414.06339,11591.14827,10830.88801,9978.685956,8987.250886,7919.237659,6885.792628,5865.790785,4943.972221,4174.589799,3523.315381,2896.526769,2305.506638,1805.468078,1412.01479,1104.501878,804.9108451,600.8624651,484.6749169,352.1634983,203.0881524,119.0682312,98.42333627,75.857986,51.61223731,25.44603328,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.11,0.07,0.27,0.3370953,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142
KENYA,KEN,RIFT VALLEY,TRANS NZOIA COUNTY,7,NA,2010,31,45,30,3,NA,IgG-ELISA,1,N,KWALLAH,NA,NA,339726.8696,331047.3716,322744.283,314770.7925,307080.329,299626.5617,292363.1596,285243.0714,278220.2063,271247.9932,264557.8469,258381.1824,251281.4991,242656.254,233292.834,224276.5362,215024.5025,208172.5579,205025.1717,204204.4171,203069.428,202198.0213,200089.6014,195746.4917,189903.0262,184351.4699,178805.4349,172865.9467,166536.846,159915.8362,153135.4286,146214.1075,139305.5095,132513.8192,125833.0351,119191.3804,112651.0297,106261.9148,100057.6438,94082.86714,88311.65878,82706.32975,77684.33903,73437.4921,69778.3045,66305.40107,63073.03468,60049.75785,57170.51518,54442.74843,51911.10817,49534.30463,47303.69575,45208.95909,43211.68553,41303.95321,39510.48797,37578.02979,35387.0303,33049.35603,30825.22869,28696.88406,26590.38461,24505.97039,22491.17268,20547.91193,18621.45516,17100.45453,16161.35187,15611.38147,15077.49489,14630.74896,14088.9405,13323.15893,12414.06339,11591.14827,10830.88801,9978.685956,8987.250886,7919.237659,6885.792628,5865.790785,4943.972221,4174.589799,3523.315381,2896.526769,2305.506638,1805.468078,1412.01479,1104.501878,804.9108451,600.8624651,484.6749169,352.1634983,203.0881524,119.0682312,98.42333627,75.857986,51.61223731,25.44603328,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.11,0.07,0.27,0.3370953,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142
KENYA,KEN,RIFT VALLEY,TRANS NZOIA COUNTY,7,NA,2010,46,60,34,0,NA,IgG-ELISA,1,N,KWALLAH,NA,NA,339726.8696,331047.3716,322744.283,314770.7925,307080.329,299626.5617,292363.1596,285243.0714,278220.2063,271247.9932,264557.8469,258381.1824,251281.4991,242656.254,233292.834,224276.5362,215024.5025,208172.5579,205025.1717,204204.4171,203069.428,202198.0213,200089.6014,195746.4917,189903.0262,184351.4699,178805.4349,172865.9467,166536.846,159915.8362,153135.4286,146214.1075,139305.5095,132513.8192,125833.0351,119191.3804,112651.0297,106261.9148,100057.6438,94082.86714,88311.65878,82706.32975,77684.33903,73437.4921,69778.3045,66305.40107,63073.03468,60049.75785,57170.51518,54442.74843,51911.10817,49534.30463,47303.69575,45208.95909,43211.68553,41303.95321,39510.48797,37578.02979,35387.0303,33049.35603,30825.22869,28696.88406,26590.38461,24505.97039,22491.17268,20547.91193,18621.45516,17100.45453,16161.35187,15611.38147,15077.49489,14630.74896,14088.9405,13323.15893,12414.06339,11591.14827,10830.88801,9978.685956,8987.250886,7919.237659,6885.792628,5865.790785,4943.972221,4174.589799,3523.315381,2896.526769,2305.506638,1805.468078,1412.01479,1104.501878,804.9108451,600.8624651,484.6749169,352.1634983,203.0881524,119.0682312,98.42333627,75.857986,51.61223731,25.44603328,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.11,0.07,0.27,0.3370953,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142
KENYA,KEN,RIFT VALLEY,TRANS NZOIA COUNTY,7,NA,2010,61,99,13,2,NA,IgG-ELISA,1,N,KWALLAH,NA,NA,339726.8696,331047.3716,322744.283,314770.7925,307080.329,299626.5617,292363.1596,285243.0714,278220.2063,271247.9932,264557.8469,258381.1824,251281.4991,242656.254,233292.834,224276.5362,215024.5025,208172.5579,205025.1717,204204.4171,203069.428,202198.0213,200089.6014,195746.4917,189903.0262,184351.4699,178805.4349,172865.9467,166536.846,159915.8362,153135.4286,146214.1075,139305.5095,132513.8192,125833.0351,119191.3804,112651.0297,106261.9148,100057.6438,94082.86714,88311.65878,82706.32975,77684.33903,73437.4921,69778.3045,66305.40107,63073.03468,60049.75785,57170.51518,54442.74843,51911.10817,49534.30463,47303.69575,45208.95909,43211.68553,41303.95321,39510.48797,37578.02979,35387.0303,33049.35603,30825.22869,28696.88406,26590.38461,24505.97039,22491.17268,20547.91193,18621.45516,17100.45453,16161.35187,15611.38147,15077.49489,14630.74896,14088.9405,13323.15893,12414.06339,11591.14827,10830.88801,9978.685956,8987.250886,7919.237659,6885.792628,5865.790785,4943.972221,4174.589799,3523.315381,2896.526769,2305.506638,1805.468078,1412.01479,1104.501878,804.9108451,600.8624651,484.6749169,352.1634983,203.0881524,119.0682312,98.42333627,75.857986,51.61223731,25.44603328,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.11,0.07,0.27,0.3370953,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142
KENYA,KEN,RIFT VALLEY,TRANS NZOIA COUNTY,7,NA,2010,1,15,10,0,NA,IgG-ELISA,1,N,KWALLAH,NA,NA,339726.8696,331047.3716,322744.283,314770.7925,307080.329,299626.5617,292363.1596,285243.0714,278220.2063,271247.9932,264557.8469,258381.1824,251281.4991,242656.254,233292.834,224276.5362,215024.5025,208172.5579,205025.1717,204204.4171,203069.428,202198.0213,200089.6014,195746.4917,189903.0262,184351.4699,178805.4349,172865.9467,166536.846,159915.8362,153135.4286,146214.1075,139305.5095,132513.8192,125833.0351,119191.3804,112651.0297,106261.9148,100057.6438,94082.86714,88311.65878,82706.32975,77684.33903,73437.4921,69778.3045,66305.40107,63073.03468,60049.75785,57170.51518,54442.74843,51911.10817,49534.30463,47303.69575,45208.95909,43211.68553,41303.95321,39510.48797,37578.02979,35387.0303,33049.35603,30825.22869,28696.88406,26590.38461,24505.97039,22491.17268,20547.91193,18621.45516,17100.45453,16161.35187,15611.38147,15077.49489,14630.74896,14088.9405,13323.15893,12414.06339,11591.14827,10830.88801,9978.685956,8987.250886,7919.237659,6885.792628,5865.790785,4943.972221,4174.589799,3523.315381,2896.526769,2305.506638,1805.468078,1412.01479,1104.501878,804.9108451,600.8624651,484.6749169,352.1634983,203.0881524,119.0682312,98.42333627,75.857986,51.61223731,25.44603328,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.11,0.07,0.27,0.3370953,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142
KENYA,KEN,RIFT VALLEY,TRANS NZOIA COUNTY,7,NA,2010,16,30,59,7,NA,IgG-ELISA,1,N,KWALLAH,NA,NA,339726.8696,331047.3716,322744.283,314770.7925,307080.329,299626.5617,292363.1596,285243.0714,278220.2063,271247.9932,264557.8469,258381.1824,251281.4991,242656.254,233292.834,224276.5362,215024.5025,208172.5579,205025.1717,204204.4171,203069.428,202198.0213,200089.6014,195746.4917,189903.0262,184351.4699,178805.4349,172865.9467,166536.846,159915.8362,153135.4286,146214.1075,139305.5095,132513.8192,125833.0351,119191.3804,112651.0297,106261.9148,100057.6438,94082.86714,88311.65878,82706.32975,77684.33903,73437.4921,69778.3045,66305.40107,63073.03468,60049.75785,57170.51518,54442.74843,51911.10817,49534.30463,47303.69575,45208.95909,43211.68553,41303.95321,39510.48797,37578.02979,35387.0303,33049.35603,30825.22869,28696.88406,26590.38461,24505.97039,22491.17268,20547.91193,18621.45516,17100.45453,16161.35187,15611.38147,15077.49489,14630.74896,14088.9405,13323.15893,12414.06339,11591.14827,10830.88801,9978.685956,8987.250886,7919.237659,6885.792628,5865.790785,4943.972221,4174.589799,3523.315381,2896.526769,2305.506638,1805.468078,1412.01479,1104.501878,804.9108451,600.8624651,484.6749169,352.1634983,203.0881524,119.0682312,98.42333627,75.857986,51.61223731,25.44603328,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0.11,0.07,0.27,0.3370953,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142,0.09191142
